dataset,subject,n_trials,n_channels,n_bands,tau,entropy,deficit,max_w,mi_range,argmax_w,argmax_disc,peak_correct,weights,disc,g0.0,g0.5,g1.0,g2.0,g4.0,gain,gain_best,FBCSP,FBCSP+MIBIF,AWFBCSP-published,AWFBCSP-noweight,published_minus_noweight
Cho2017,34,200,64,5,0.015,1.3141921506271341,0.29524576180696616,0.4852146807753248,0.03176266364825812,1,2,0,0.2594;0.4852;0.0687;0.0584;0.1282,0.1204;0.1238;0.1315;0.1031;0.0915,0.5549999999999999,0.5599999999999999,0.5349999999999999,0.53,0.5449999999999999,-0.020000000000000018,0.0050000000000000044,0.5700000000000001,0.5449999999999999,0.575,0.575,0.0
Cho2017,35,200,64,5,0.015,1.2287664464120116,0.3806714660220887,0.5498253284804974,0.0330369625860519,4,4,1,0.0608;0.0661;0.2394;0.0839;0.5498,0.1992;0.2285;0.2451;0.2509;0.2891,0.7949999999999999,0.795,0.79,0.785,0.7849999999999999,-0.004999999999999893,1.1102230246251565e-16,0.7849999999999999,0.8099999999999999,0.78,0.78,0.0
Cho2017,36,200,64,5,0.015,1.3819513811363449,0.22748653129775542,0.3989868515234581,0.02844941337370758,0,0,1,0.3990;0.0736;0.1582;0.3093;0.0599,0.1255;0.0814;0.1119;0.1028;0.0946,0.525,0.5449999999999999,0.53,0.54,0.5700000000000001,0.0050000000000000044,0.04500000000000004,0.5449999999999999,0.545,0.5650000000000001,0.5650000000000001,0.0
Cho2017,37,200,64,5,0.015,0.5705688138220845,1.038869098612016,0.8438532685190795,0.08096408397069836,3,4,0,0.0626;0.0038;0.0040;0.8439;0.0858,0.1193;0.1625;0.1674;0.1562;0.1853,0.78,0.7849999999999999,0.755,0.7150000000000001,0.7049999999999998,-0.025000000000000022,0.004999999999999893,0.7649999999999999,0.7100000000000001,0.755,0.755,0.0
Cho2017,38,200,64,5,0.015,1.0465519077536962,0.5628860046804041,0.6685930694528871,0.03847570704048101,4,1,0,0.1656;0.0613;0.0514;0.0531;0.6686,0.1558;0.1781;0.1556;0.1646;0.1613,0.54,0.5850000000000001,0.5700000000000001,0.54,0.55,0.030000000000000027,0.04500000000000004,0.5650000000000001,0.5149999999999999,0.5450000000000002,0.5450000000000002,0.0
Cho2017,39,200,64,5,0.015,1.5108494364632934,0.09858847597080689,0.32930774349702213,0.020052542021388692,1,2,0,0.1430;0.3293;0.0865;0.2710;0.1702,0.0873;0.1706;0.1787;0.1774;0.1610,0.625,0.63,0.6050000000000001,0.5549999999999999,0.52,-0.019999999999999907,0.0050000000000000044,0.635,0.5800000000000001,0.6449999999999999,0.6449999999999999,0.0
Cho2017,40,200,64,5,0.015,1.3488342150328472,0.2606036974012531,0.48972781930120246,0.03244570032599755,1,1,1,0.1210;0.4897;0.1164;0.2165;0.0563,0.0673;0.1792;0.1610;0.1660;0.1293,0.48999999999999994,0.495,0.48,0.5,0.495,-0.009999999999999953,0.010000000000000064,0.53,0.515,0.5349999999999999,0.5349999999999999,0.0
Cho2017,41,200,64,5,0.015,1.506327450048313,0.10311046238578725,0.3307084133696286,0.018867059252653563,3,4,0,0.1126;0.1971;0.0940;0.3307;0.2656,0.1449;0.1848;0.1892;0.2035;0.2046,0.685,0.6900000000000001,0.6900000000000001,0.64,0.6,0.0050000000000000044,0.0050000000000000044,0.715,0.5650000000000001,0.705,0.705,0.0
Cho2017,42,200,64,5,0.015,1.4338201244364555,0.17561778799764483,0.45067217815587934,0.024223341858936227,0,4,0,0.4507;0.1814;0.0896;0.1428;0.1355,0.1760;0.2115;0.2181;0.2172;0.2372,0.52,0.5499999999999999,0.5200000000000001,0.5199999999999999,0.5,1.1102230246251565e-16,0.029999999999999916,0.5349999999999999,0.53,0.545,0.545,0.0
Cho2017,43,200,64,5,0.015,1.3913022018120844,0.21813571062201587,0.39211028837173595,0.03293568240131235,1,1,1,0.1108;0.3921;0.0436;0.1464;0.3071,0.2569;0.3072;0.1956;0.1782;0.1940,0.9549999999999998,0.9400000000000001,0.9400000000000001,0.945,0.9299999999999999,-0.014999999999999791,0.0,0.97,0.9199999999999999,0.97,0.97,0.0
Cho2017,44,200,64,5,0.015,0.6828602290731568,0.9265776833609435,0.8166176886238725,0.06082341934136674,3,2,0,0.0142;0.0144;0.0777;0.8166;0.0772,0.0660;0.1123;0.1249;0.1030;0.1056,0.765,0.745,0.73,0.7000000000000001,0.6900000000000001,-0.03500000000000003,0.0,0.76,0.755,0.7649999999999999,0.7649999999999999,0.0
Cho2017,45,200,64,5,0.015,1.4769217260671432,0.13251618636695706,0.28966272949356603,0.01900196601256036,2,2,1,0.0816;0.0816;0.2897;0.2803;0.2668,0.1370;0.1464;0.1518;0.1396;0.1314,0.43000000000000005,0.41500000000000004,0.38499999999999995,0.385,0.38,-0.045000000000000095,0.0,0.465,0.45,0.45,0.45,0.0
Cho2017,46,240,64,5,0.015,1.4924586658850834,0.11697924654901692,0.3974438586430801,0.01912159214242563,3,1,0,0.1876;0.1247;0.1111;0.3974;0.1792,0.1154;0.1493;0.1103;0.1262;0.1187,0.775,0.7458333333333333,0.7458333333333333,0.7,0.6583333333333333,-0.029166666666666674,0.0,0.7916666666666666,0.625,0.8125,0.8125,0.0
Cho2017,47,200,64,5,0.015,1.2772944239724329,0.3321434884616674,0.5655314508391494,0.030741554110507607,0,4,0,0.5655;0.0728;0.1083;0.1283;0.1251,0.0985;0.0840;0.1069;0.1130;0.1316,0.49499999999999994,0.51,0.5399999999999999,0.575,0.6250000000000001,0.044999999999999984,0.13000000000000017,0.495,0.53,0.5,0.5,0.0
Cho2017,48,200,64,5,0.015,1.2805729575758096,0.3288649548582907,0.503867267703521,0.03779170317935324,1,1,1,0.1627;0.5039;0.0406;0.0612;0.2317,0.1005;0.2285;0.1342;0.1536;0.0903,0.765,0.77,0.78,0.78,0.7300000000000001,0.015000000000000013,0.015000000000000013,0.805,0.8699999999999999,0.8100000000000002,0.8100000000000002,0.0
Cho2017,49,200,64,5,0.015,0.8268767223956074,0.7825611900384929,0.7785376803807509,0.04653223392926761,0,1,0,0.7785;0.0350;0.0582;0.0784;0.0499,0.1961;0.2089;0.1677;0.1898;0.1925,0.725,0.735,0.75,0.7300000000000001,0.7200000000000001,0.025000000000000022,0.025000000000000022,0.74,0.595,0.725,0.725,0.0
Cho2017,50,200,64,5,0.015,0.9142834637484175,0.6951544486856828,0.7248169680160605,0.0549434691468608,4,2,0,0.0186;0.0369;0.1126;0.1071;0.7248,0.1641;0.2083;0.2463;0.2246;0.2135,0.7849999999999999,0.8,0.8,0.7949999999999999,0.745,0.015000000000000124,0.015000000000000124,0.825,0.835,0.835,0.835,0.0
Cho2017,51,200,64,5,0.015,1.437604778273469,0.17183313416063117,0.4367344811025508,0.023774813728205373,3,3,1,0.0895;0.2135;0.1213;0.4367;0.1389,0.1201;0.1491;0.1403;0.1777;0.1432,0.505,0.47000000000000003,0.465,0.45,0.445,-0.03999999999999998,0.0,0.49499999999999994,0.55,0.51,0.51,0.0
Cho2017,52,200,64,5,0.015,1.4828572504518944,0.12658066198220586,0.3633718696036044,0.022874616510211016,3,0,0,0.0791;0.1969;0.2445;0.3634;0.1161,0.1849;0.1832;0.1795;0.1606;0.1403,0.655,0.655,0.655,0.655,0.64,0.0,0.0,0.6900000000000001,0.6199999999999999,0.6849999999999999,0.6849999999999999,0.0
Dreyer2023,1,240,27,5,0.015,1.1878197881439527,0.42161812429014756,0.6063416249732516,0.03196881604454986,0,0,1,0.6063;0.0830;0.0720;0.0725;0.1662,0.1730;0.1142;0.0676;0.1169;0.0749,0.7875000000000001,0.8166666666666668,0.825,0.8416666666666666,0.7833333333333333,0.03749999999999987,0.054166666666666474,0.8125,0.8375,0.825,0.825,0.0
Dreyer2023,2,240,27,5,0.015,1.3388559903542827,0.27058192207981757,0.44431353514850136,0.02699020468032824,1,1,1,0.0901;0.4443;0.3089;0.0735;0.0832,0.0420;0.0805;0.0384;0.0506;0.0176,0.5791666666666667,0.5875,0.5833333333333334,0.5791666666666666,0.525,0.004166666666666652,0.008333333333333304,0.5916666666666667,0.5958333333333333,0.5833333333333333,0.5833333333333333,0.0
Dreyer2023,3,240,27,5,0.015,1.5265893150713148,0.08284859736278549,0.34805285094239796,0.016447588859230367,1,4,0,0.1644;0.3481;0.2344;0.1163;0.1368,0.0978;0.0652;0.0590;0.0781;0.1795,0.9333333333333333,0.925,0.8958333333333333,0.8,0.6916666666666667,-0.03750000000000009,0.0,0.9625,0.9791666666666666,0.9666666666666668,0.9666666666666668,0.0
Dreyer2023,4,240,27,5,0.015,1.3705162767947505,0.23892163563934976,0.39497753229260374,0.028046121592320377,2,3,0,0.0777;0.3333;0.3950;0.1332;0.0609,0.0547;0.0319;0.0300;0.0734;0.0666,0.7083333333333334,0.6958333333333333,0.6791666666666666,0.6083333333333333,0.5875,-0.029166666666666785,0.0,0.7125,0.675,0.7083333333333333,0.7083333333333333,0.0
Dreyer2023,5,240,27,5,0.015,1.1475212317844532,0.4619166806496471,0.577777578451711,0.03511618100257663,1,0,0,0.2554;0.5778;0.0556;0.0556;0.0556,0.1007;0.0643;0.0421;0.0385;0.0577,0.6625,0.6541666666666666,0.6583333333333333,0.6208333333333333,0.5125,-0.004166666666666652,0.0,0.6625,0.6458333333333333,0.6541666666666667,0.6541666666666667,0.0
Dreyer2023,6,240,27,5,0.015,1.4362340095606156,0.17320390287348464,0.4141177761547426,0.025621013180202972,4,0,0,0.2215;0.0964;0.0750;0.1929;0.4141,0.1023;0.0233;0.0370;0.0426;0.0104,0.7791666666666666,0.7791666666666667,0.7791666666666667,0.75,0.6291666666666667,1.1102230246251565e-16,1.1102230246251565e-16,0.7791666666666666,0.8,0.7875000000000001,0.7875000000000001,0.0
Dreyer2023,7,240,27,5,0.015,1.4891604957691387,0.12027741666496161,0.3036284241866382,0.022296478124662993,1,0,0,0.3007;0.3036;0.1229;0.2040;0.0687,0.0839;0.0686;0.0612;0.0569;0.0435,0.6916666666666667,0.7,0.6958333333333333,0.7083333333333334,0.6708333333333334,0.004166666666666652,0.01666666666666672,0.725,0.5874999999999999,0.725,0.725,0.0
Dreyer2023,8,240,27,5,0.015,1.4750449143940005,0.13439299804009974,0.40622720034117665,0.019596196153547723,3,0,0,0.1617;0.2121;0.1100;0.4062;0.1100,0.0666;0.0490;0.0330;0.0537;0.0320,0.6875000000000001,0.6875,0.6833333333333333,0.6166666666666667,0.6041666666666666,-0.004166666666666763,0.0,0.6833333333333333,0.6291666666666667,0.6833333333333333,0.6833333333333333,0.0
Dreyer2023,9,240,27,5,0.015,1.1367032767009837,0.4727346357331166,0.5436032728001731,0.04428714488910349,4,1,0,0.2881;0.0284;0.1115;0.0284;0.5436,0.0686;0.0920;0.0536;0.0672;0.0548,0.7874999999999999,0.7958333333333334,0.7875000000000001,0.7708333333333333,0.6624999999999999,2.220446049250313e-16,0.008333333333333526,0.8083333333333333,0.7583333333333333,0.8166666666666667,0.8166666666666667,0.0
Dreyer2023,10,240,27,5,0.015,1.390553146631349,0.2188847658027513,0.38609458458029017,0.028386551245986213,4,1,0,0.0582;0.0582;0.2521;0.2454;0.3861,0.1254;0.1841;0.0712;0.1090;0.1587,0.8833333333333334,0.8833333333333332,0.8833333333333332,0.85,0.8041666666666666,-2.220446049250313e-16,0.0,0.8791666666666667,0.8916666666666668,0.8916666666666666,0.8916666666666666,0.0
Dreyer2023,11,240,27,5,0.015,1.4941338244704985,0.11530408796360181,0.323217056735024,0.019053329253939877,2,1,0,0.1650;0.0907;0.3232;0.3030;0.1181,0.0849;0.1039;0.0499;0.0482;0.0626,0.7,0.7,0.6583333333333333,0.5958333333333333,0.5458333333333333,-0.04166666666666663,0.0,0.7,0.6458333333333334,0.7000000000000001,0.7000000000000001,0.0
Dreyer2023,12,240,27,5,0.015,1.491648526292666,0.1177893861414343,0.3041416717440612,0.021205049061909637,4,0,0,0.0740;0.1100;0.2266;0.2853;0.3041,0.0827;0.0467;0.0310;0.0584;0.0572,0.6375,0.6333333333333334,0.6333333333333333,0.6125,0.5416666666666667,-0.004166666666666652,0.0,0.6583333333333333,0.6083333333333333,0.6583333333333333,0.6583333333333333,0.0
Dreyer2023,13,240,27,5,0.015,1.4307638798688809,0.1786740325652194,0.35918963356406697,0.022448990939553104,2,2,1,0.1004;0.3317;0.3592;0.1283;0.0804,0.0713;0.0453;0.0742;0.0542;0.0334,0.6833333333333333,0.6666666666666667,0.6541666666666666,0.6291666666666667,0.6166666666666667,-0.029166666666666785,0.0,0.65,0.6166666666666666,0.625,0.625,0.0
Dreyer2023,14,240,27,5,0.015,1.3828014585933939,0.2266364538407064,0.4704945981096045,0.02522723298507542,4,0,0,0.0875;0.2226;0.1317;0.0877;0.4705,0.0632;0.0448;0.0484;0.0449;0.0310,0.6125,0.5958333333333333,0.5583333333333333,0.5874999999999999,0.5333333333333333,-0.054166666666666696,0.0,0.5875000000000001,0.5791666666666667,0.5958333333333334,0.5958333333333334,0.0
Dreyer2023,15,240,27,5,0.015,1.2972427428918958,0.3121951695422045,0.4963999488735337,0.037216553607168176,4,0,0,0.0805;0.0415;0.2481;0.1335;0.4964,0.1376;0.0595;0.0846;0.1059;0.0637,0.75,0.7375,0.7416666666666667,0.6916666666666667,0.6291666666666667,-0.008333333333333304,0.0,0.7583333333333333,0.8041666666666666,0.7583333333333334,0.7583333333333334,0.0
Dreyer2023,16,240,27,5,0.015,1.3949821744533126,0.21445573798078765,0.4613981267550498,0.02418269761504921,3,4,0,0.1067;0.0920;0.1087;0.4614;0.2312,0.0729;0.0508;0.0668;0.0618;0.0811,0.6333333333333333,0.6249999999999999,0.6458333333333333,0.6708333333333333,0.6083333333333333,0.012499999999999956,0.03749999999999998,0.6416666666666666,0.5916666666666666,0.6291666666666667,0.6291666666666667,0.0
Dreyer2023,17,240,27,5,0.015,0.9094507478216258,0.6999871646124745,0.7343699539203832,0.055029024083801316,0,0,1,0.7344;0.0642;0.0695;0.1132;0.0187,0.0751;0.0683;0.0724;0.0746;0.0637,0.6208333333333333,0.6375,0.6583333333333333,0.6458333333333333,0.6125,0.03749999999999998,0.03749999999999998,0.6333333333333334,0.4791666666666667,0.6333333333333334,0.6333333333333334,0.0
Dreyer2023,18,240,27,5,0.015,1.541440262719113,0.06799764971498723,0.307672824288051,0.014495679386364277,2,3,0,0.1207;0.2423;0.3077;0.1171;0.2123,0.1579;0.0878;0.0762;0.1603;0.0646,0.8541666666666667,0.8291666666666668,0.8125,0.7875,0.6791666666666667,-0.04166666666666674,0.0,0.8666666666666666,0.9125,0.8708333333333332,0.8708333333333332,0.0
Dreyer2023,19,240,27,5,0.015,1.1251487913874127,0.48428912104668753,0.645932975854382,0.03718016190888422,0,0,1,0.6459;0.0752;0.0542;0.1224;0.1024,0.2838;0.0841;0.0624;0.1786;0.0728,0.9333333333333332,0.9375,0.9416666666666667,0.9416666666666667,0.9375,0.008333333333333415,0.008333333333333415,0.9375,0.9416666666666667,0.9375,0.9375,0.0
Dreyer2023,20,240,27,5,0.015,0.7878617353790835,0.8215761770550167,0.772783686618104,0.06312725606461944,0,3,0,0.7728;0.0686;0.0115;0.1191;0.0280,0.1126;0.0700;0.0701;0.1724;0.0728,0.8958333333333334,0.9166666666666667,0.9125,0.8875,0.8666666666666668,0.016666666666666607,0.02083333333333337,0.9,0.8375,0.9041666666666666,0.9041666666666666,0.0
Dreyer2023,21,240,27,5,0.015,1.1441641085653373,0.46527380386876294,0.6193148155245534,0.03792748722268624,4,3,0,0.1238;0.0494;0.0494;0.1581;0.6193,0.0728;0.0856;0.0872;0.1055;0.0430,0.6833333333333333,0.6874999999999999,0.6833333333333333,0.6541666666666667,0.6125,0.0,0.004166666666666541,0.7083333333333333,0.7375,0.7208333333333333,0.7208333333333333,0.0
Dreyer2023,22,240,27,5,0.015,1.5299020712472868,0.07953584118681345,0.3624222714618798,0.016890534486978453,3,1,0,0.1175;0.1878;0.1688;0.3624;0.1634,0.0912;0.2081;0.0599;0.0663;0.0645,0.8375,0.85,0.85,0.8166666666666668,0.6833333333333333,0.012499999999999956,0.012499999999999956,0.8833333333333334,0.9375,0.8791666666666668,0.8791666666666668,0.0
Dreyer2023,23,240,27,5,0.015,1.441334413825995,0.16810349860810536,0.3534931219137993,0.025554755341273605,1,0,0,0.1317;0.3535;0.3201;0.1304;0.0643,0.1127;0.0852;0.0626;0.0742;0.0532,0.7083333333333334,0.7125,0.7208333333333334,0.6958333333333334,0.6708333333333333,0.012500000000000067,0.012500000000000067,0.7375,0.7208333333333334,0.7208333333333334,0.7208333333333334,0.0
Dreyer2023,24,240,27,5,0.015,1.4086023369816127,0.20083557545248754,0.4109868923525908,0.028842787794993795,0,0,1,0.4110;0.0880;0.0601;0.1831;0.2579,0.1922;0.0939;0.1508;0.1604;0.1159,0.9333333333333333,0.9416666666666668,0.9375,0.925,0.8333333333333334,0.004166666666666652,0.008333333333333415,0.9458333333333334,0.9,0.9458333333333334,0.9458333333333334,0.0
Dreyer2023,25,240,27,5,0.015,1.4504046394812073,0.15903327295289293,0.32811568842467154,0.026374338194680602,4,0,0,0.2610;0.2612;0.0565;0.0931;0.3281,0.2199;0.1745;0.0879;0.1579;0.0722,0.8833333333333332,0.8791666666666668,0.8791666666666667,0.85,0.8166666666666667,-0.004166666666666541,0.0,0.8958333333333333,0.9458333333333332,0.9,0.9,0.0
Dreyer2023,26,240,27,5,0.015,1.224336940612035,0.38510097182206526,0.5855609578537103,0.03925654415593064,4,1,0,0.1224;0.1240;0.0428;0.1253;0.5856,0.0974;0.1116;0.0721;0.0574;0.0545,0.7666666666666667,0.7541666666666667,0.7458333333333333,0.7333333333333333,0.6875,-0.02083333333333337,0.0,0.7791666666666667,0.7416666666666667,0.7666666666666668,0.7666666666666668,0.0
Dreyer2023,27,240,27,5,0.015,1.068081170400536,0.5413567420335643,0.6005438366440318,0.041553425608202854,1,1,1,0.0564;0.6005;0.0376;0.2678;0.0376,0.0709;0.0828;0.0757;0.0535;0.0689,0.4875000000000001,0.4916666666666667,0.4958333333333334,0.5166666666666667,0.5125,0.008333333333333304,0.02916666666666662,0.5125,0.5458333333333333,0.5041666666666667,0.5041666666666667,0.0
Dreyer2023,28,240,27,5,0.015,1.5610815422966637,0.048356370137436544,0.31294768030240006,0.01300924264208499,1,3,0,0.2233;0.3129;0.1745;0.1577;0.1315,0.0412;0.0397;0.0347;0.0528;0.0459,0.5625,0.5708333333333333,0.5708333333333333,0.5458333333333334,0.5041666666666667,0.008333333333333304,0.008333333333333304,0.5833333333333333,0.55,0.5750000000000001,0.5750000000000001,0.0
Dreyer2023,29,240,27,5,0.015,1.001186815033085,0.6082510974010154,0.7081087776100439,0.03678109225437439,0,0,1,0.7081;0.0682;0.0610;0.0610;0.1017,0.0661;0.0517;0.0318;0.0365;0.0181,0.6208333333333333,0.6375,0.6458333333333333,0.6791666666666667,0.6833333333333333,0.02499999999999991,0.0625,0.6583333333333333,0.5833333333333333,0.6625,0.6625,0.0
Dreyer2023,30,240,27,5,0.015,1.3410339740897097,0.2684039383443906,0.4860965967982368,0.029471209891429744,2,0,0,0.0980;0.1042;0.4861;0.0681;0.2435,0.0737;0.0702;0.0646;0.0519;0.0270,0.6583333333333333,0.6666666666666667,0.6208333333333333,0.5791666666666667,0.5125,-0.03749999999999998,0.008333333333333415,0.6833333333333333,0.6625,0.6833333333333333,0.6833333333333333,0.0
Dreyer2023,31,240,27,5,0.015,1.4418693545473533,0.16756855788674696,0.3352640503992826,0.024586721309024433,0,3,0,0.3353;0.1745;0.3273;0.0651;0.0979,0.0572;0.0549;0.0204;0.0620;0.0342,0.6375,0.6541666666666667,0.6708333333333334,0.7083333333333334,0.6791666666666666,0.03333333333333344,0.07083333333333341,0.6375,0.5875,0.6375,0.6375,0.0
Dreyer2023,32,240,27,5,0.015,1.4128349289377318,0.1966029834963685,0.39329999563457907,0.02509715743397371,4,0,0,0.1695;0.0748;0.2886;0.0738;0.3933,0.1005;0.0865;0.0739;0.0787;0.0486,0.6791666666666667,0.6791666666666666,0.6958333333333334,0.6291666666666667,0.5958333333333333,0.01666666666666672,0.01666666666666672,0.7124999999999999,0.675,0.7083333333333333,0.7083333333333333,0.0
Dreyer2023,33,240,27,5,0.015,1.2815156064585973,0.327922305975503,0.46876874158692255,0.0359152200698046,2,1,0,0.3110;0.0772;0.4688;0.1002;0.0428,0.1140;0.1245;0.0715;0.0926;0.1032,0.8541666666666667,0.8541666666666666,0.825,0.7291666666666667,0.6583333333333333,-0.029166666666666785,0.0,0.8541666666666667,0.6875,0.8541666666666666,0.8541666666666666,0.0
Dreyer2023,34,240,27,5,0.015,1.1120944812661628,0.49734343116793744,0.5952379364874649,0.04831772034124748,3,2,0,0.2194;0.0371;0.0238;0.5952;0.1244,0.0599;0.0667;0.0778;0.0487;0.0567,0.65,0.6583333333333333,0.5833333333333333,0.5666666666666667,0.525,-0.06666666666666676,0.008333333333333304,0.7208333333333333,0.6083333333333334,0.7208333333333334,0.7208333333333334,0.0
Dreyer2023,35,240,27,5,0.015,1.3711978979320567,0.23824001450204357,0.3637125709005922,0.030313950907680038,0,0,1,0.3637;0.2877;0.0514;0.2490;0.0482,0.1698;0.0747;0.1039;0.0817;0.0728,0.9083333333333334,0.9125,0.9125,0.9041666666666666,0.8833333333333334,0.004166666666666541,0.004166666666666541,0.9291666666666666,0.9208333333333334,0.925,0.925,0.0
Dreyer2023,36,240,27,5,0.015,1.4208814038398876,0.1885565085942127,0.4542864751856533,0.023807530959540912,1,0,0,0.0929;0.4543;0.1465;0.1065;0.1998,0.0880;0.0454;0.0584;0.0395;0.0268,0.725,0.7208333333333334,0.7208333333333333,0.6833333333333333,0.6458333333333334,-0.004166666666666652,0.0,0.6833333333333333,0.6166666666666666,0.6833333333333333,0.6833333333333333,0.0
Dreyer2023,37,240,27,5,0.015,1.15579326981343,0.4536446426206704,0.6340434241643357,0.03429876861396249,2,0,0,0.0940;0.0644;0.6340;0.1189;0.0886,0.1076;0.0815;0.0508;0.0818;0.0699,0.7291666666666666,0.7291666666666666,0.7166666666666666,0.6875,0.5875,-0.012500000000000067,0.0,0.7083333333333333,0.725,0.7,0.7,0.0
Dreyer2023,39,240,27,5,0.015,1.2095035243143246,0.39993438811977566,0.6056321139283419,0.030513348450161626,3,1,0,0.0792;0.1132;0.0792;0.6056;0.1228,0.1240;0.1424;0.0390;0.0679;0.0462,0.8875,0.8791666666666667,0.875,0.8291666666666666,0.7291666666666667,-0.012499999999999956,0.0,0.9,0.9125,0.9,0.9,0.0
Dreyer2023,40,232,27,5,0.015,1.3520161633325007,0.25742174910159954,0.5194879528331159,0.024345646261946907,3,0,0,0.1057;0.1189;0.1534;0.5195;0.1025,0.0897;0.0668;0.0512;0.0521;0.0509,0.6294172062904717,0.6295097132284921,0.6683626271970398,0.6165587419056429,0.5906567992599445,0.03894542090656805,0.03894542090656805,0.6380203515263644,0.5558741905642923,0.6422756706753006,0.6422756706753006,0.0
Dreyer2023,41,240,27,5,0.015,1.50337744102212,0.10606047141198038,0.37375170500818966,0.018378397495555143,3,1,0,0.1098;0.1989;0.1144;0.3738;0.2032,0.0556;0.0762;0.0595;0.0520;0.0312,0.675,0.7083333333333334,0.7083333333333334,0.6875000000000001,0.5875,0.033333333333333326,0.033333333333333326,0.7,0.5833333333333333,0.7125,0.7125,0.0
Dreyer2023,42,240,27,5,0.015,1.4576633936675394,0.1517745187665609,0.37088580445492003,0.025936643173652296,4,1,0,0.1035;0.2314;0.0658;0.2283;0.3709,0.0696;0.0865;0.0524;0.0372;0.0342,0.5999999999999999,0.5791666666666667,0.5791666666666667,0.5458333333333333,0.5,-0.02083333333333315,0.0,0.5875,0.5875,0.5791666666666667,0.5791666666666667,0.0
Dreyer2023,43,240,27,5,0.015,1.2364849274815963,0.37295298495250395,0.5852039497871226,0.03294653528771104,1,0,0,0.0651;0.5852;0.1229;0.0869;0.1399,0.0974;0.0254;0.0164;0.0339;0.0345,0.5958333333333334,0.6041666666666667,0.5708333333333333,0.575,0.5333333333333334,-0.025000000000000133,0.008333333333333304,0.5916666666666667,0.6208333333333333,0.6041666666666667,0.6041666666666667,0.0
Dreyer2023,44,240,27,5,0.015,1.416931052843631,0.19250685959046931,0.4410571089309937,0.025446539301684945,0,0,1,0.4411;0.1868;0.0897;0.2016;0.0809,0.0636;0.0478;0.0511;0.0540;0.0374,0.5791666666666666,0.6000000000000001,0.5916666666666667,0.575,0.5541666666666667,0.012500000000000067,0.02083333333333348,0.5624999999999999,0.6083333333333333,0.5625,0.5625,0.0
Dreyer2023,45,240,27,5,0.015,0.9960543740300098,0.6133835384040904,0.6980980196792687,0.043398624435142676,2,0,0,0.0387;0.1093;0.6981;0.0412;0.1128,0.0612;0.0444;0.0587;0.0534;0.0408,0.6375,0.65,0.6249999999999999,0.5916666666666667,0.5666666666666667,-0.012500000000000067,0.012500000000000067,0.6416666666666666,0.5583333333333333,0.6333333333333334,0.6333333333333334,0.0
Dreyer2023,46,240,27,5,0.015,1.2867779309073948,0.3226599815267055,0.4504566795661798,0.03206226909094482,4,1,0,0.1037;0.3317;0.0531;0.0610;0.4505,0.0522;0.0596;0.0335;0.0365;0.0335,0.6208333333333333,0.6208333333333333,0.6250000000000001,0.5875000000000001,0.5291666666666667,0.004166666666666763,0.004166666666666763,0.5833333333333333,0.575,0.6083333333333333,0.6083333333333333,0.0
Dreyer2023,47,240,27,5,0.015,1.2886799783908787,0.3207579340432216,0.4455996278298132,0.035308787696092025,4,3,0,0.0423;0.1672;0.0423;0.3025;0.4456,0.0580;0.0426;0.0411;0.0761;0.0661,0.6125,0.6333333333333333,0.6208333333333333,0.6041666666666667,0.5874999999999999,0.008333333333333304,0.02083333333333326,0.6333333333333333,0.5791666666666666,0.6375,0.6375,0.0
Dreyer2023,48,240,27,5,0.015,1.2735178363652877,0.3359200760688126,0.4872920976052269,0.03479443510211189,0,4,0,0.4873;0.0975;0.0728;0.2946;0.0479,0.0629;0.0386;0.0821;0.0947;0.1344,0.8375,0.8375,0.8166666666666667,0.7625,0.7625,-0.02083333333333337,0.0,0.8458333333333334,0.7625,0.8333333333333334,0.8333333333333334,0.0
Dreyer2023,49,240,27,5,0.015,1.4047208693119266,0.20471704312217365,0.412538334698074,0.03308902277137434,1,4,0,0.1527;0.4125;0.0454;0.1255;0.2638,0.0694;0.0366;0.0456;0.0983;0.1016,0.8208333333333334,0.8166666666666667,0.825,0.8208333333333334,0.7625,0.004166666666666541,0.004166666666666541,0.8458333333333332,0.8208333333333334,0.8375,0.8375,0.0
Dreyer2023,50,240,27,5,0.015,1.5118246517717642,0.09761326066233611,0.35544309940998736,0.01952680759457574,1,2,0,0.0967;0.3554;0.2243;0.1297;0.1939,0.0588;0.0593;0.0851;0.0487;0.0553,0.5458333333333334,0.5166666666666667,0.5249999999999999,0.525,0.5208333333333333,-0.02083333333333348,0.0,0.5375,0.5166666666666667,0.5374999999999999,0.5374999999999999,0.0
Dreyer2023,51,240,27,5,0.015,1.5787153118557447,0.03072260057835563,0.2710237571478144,0.011228362212796958,0,1,0,0.2710;0.2341;0.1745;0.1282;0.1922,0.0691;0.0693;0.0652;0.0485;0.0321,0.6958333333333334,0.7083333333333334,0.7041666666666667,0.6625,0.5583333333333333,0.008333333333333304,0.012499999999999956,0.7208333333333333,0.625,0.7125,0.7125,0.0
Dreyer2023,52,240,27,5,0.015,1.2350612351205061,0.37437667731359414,0.4094969477859453,0.03624609597795662,4,0,0,0.0365;0.3968;0.1155;0.0417;0.4095,0.1198;0.1077;0.0715;0.0971;0.0783,0.8666666666666666,0.875,0.8583333333333334,0.8083333333333332,0.7708333333333334,-0.008333333333333193,0.008333333333333415,0.8958333333333334,0.8333333333333334,0.8916666666666668,0.8916666666666668,0.0
